time,Long_Channel_Flux
2024-03-25 00:03:47,2.3940627e-06
2024-03-25 00:03:48,2.387001e-06
2024-03-25 00:03:49,2.4075682e-06
2024-03-25 00:03:50,2.4107965e-06
2024-03-25 00:03:51,2.4075682e-06
2024-03-25 00:03:52,2.3985644e-06
2024-03-25 00:03:53,2.397934e-06
2024-03-25 00:03:54,2.4069252e-06
2024-03-25 00:03:55,2.4307208e-06
2024-03-25 00:03:56,2.4037222e-06
2024-03-25 00:03:57,2.3934194e-06
2024-03-25 00:03:58,2.415929e-06
2024-03-25 00:03:59,2.3975717e-06
2024-03-25 00:04:00,2.3882872e-06
2024-03-25 00:04:01,2.395992e-06
2024-03-25 00:04:02,2.3992202e-06
2024-03-25 00:04:03,2.3985644e-06
2024-03-25 00:04:04,2.3966352e-06
2024-03-25 00:04:05,2.3863452e-06
2024-03-25 00:04:06,2.3753994e-06
2024-03-25 00:04:07,2.395992e-06
2024-03-25 00:04:08,2.3947184e-06
2024-03-25 00:04:09,2.3966227e-06
2024-03-25 00:04:10,2.3934194e-06
2024-03-25 00:04:11,2.415929e-06
2024-03-25 00:04:12,2.406282e-06
2024-03-25 00:04:13,2.3765688e-06
2024-03-25 00:04:14,2.385702e-06
2024-03-25 00:04:15,2.3914777e-06
2024-03-25 00:04:16,2.4101282e-06
2024-03-25 00:04:17,2.4037222e-06
2024-03-25 00:04:18,2.4152985e-06
2024-03-25 00:04:19,2.4037347e-06
2024-03-25 00:04:20,2.3947184e-06
2024-03-25 00:04:21,2.3811876e-06
2024-03-25 00:04:22,2.4082115e-06
2024-03-25 00:04:23,2.413344e-06
2024-03-25 00:04:24,2.3831294e-06
2024-03-25 00:04:25,2.4024232e-06
2024-03-25 00:04:26,2.3812001e-06
2024-03-25 00:04:27,2.4043527e-06
2024-03-25 00:04:28,2.4114397e-06
2024-03-25 00:04:29,2.4069252e-06
2024-03-25 00:04:30,2.410784e-06
2024-03-25 00:04:31,2.380557e-06
2024-03-25 00:04:32,2.407581e-06
2024-03-25 00:04:33,2.3966477e-06
2024-03-25 00:04:34,2.4114397e-06
2024-03-25 00:04:35,2.3972782e-06
2024-03-25 00:04:36,2.3998382e-06
2024-03-25 00:04:37,2.426862e-06
2024-03-25 00:04:38,2.4050084e-06
2024-03-25 00:04:39,2.4088545e-06
2024-03-25 00:04:40,2.3837852e-06
2024-03-25 00:04:41,2.3972782e-06
2024-03-25 00:04:42,2.4191445e-06
2024-03-25 00:04:43,2.397291e-06
2024-03-25 00:04:44,2.385059e-06
2024-03-25 00:04:45,2.3882744e-06
2024-03-25 00:04:46,2.3998507e-06
2024-03-25 00:04:47,2.3934322e-06
2024-03-25 00:04:48,2.4049957e-06
2024-03-25 00:04:49,2.3991824e-06
2024-03-25 00:04:50,2.4120577e-06
2024-03-25 00:04:51,2.421717e-06
2024-03-25 00:04:52,2.395992e-06
2024-03-25 00:04:53,2.4037095e-06
2024-03-25 00:04:54,2.3863452e-06
2024-03-25 00:04:55,2.3947057e-06
2024-03-25 00:04:56,2.4030664e-06
2024-03-25 00:04:57,2.4127132e-06
2024-03-25 00:04:58,2.416572e-06
2024-03-25 00:04:59,2.4101407e-06
2024-03-25 00:05:00,2.3863327e-06
2024-03-25 00:05:01,2.380557e-06
2024-03-25 00:05:02,2.3921332e-06
2024-03-25 00:05:03,2.4082115e-06
2024-03-25 00:05:04,2.3985772e-06
2024-03-25 00:05:05,2.3882872e-06
2024-03-25 00:05:06,2.4069252e-06
2024-03-25 00:05:07,2.4242895e-06
2024-03-25 00:05:08,2.397934e-06
2024-03-25 00:05:09,2.377972e-06
2024-03-25 00:05:10,2.392764e-06
2024-03-25 00:05:11,2.4120827e-06
2024-03-25 00:05:12,2.403697e-06
2024-03-25 00:05:13,2.377972e-06
2024-03-25 00:05:14,2.392146e-06
2024-03-25 00:05:15,2.3991952e-06
2024-03-25 00:05:16,2.3723971e-06
2024-03-25 00:05:17,2.379914e-06
2024-03-25 00:05:18,2.4101535e-06
2024-03-25 00:05:19,2.3947057e-06
2024-03-25 00:05:20,2.3991952e-06
2024-03-25 00:05:21,2.4030664e-06
2024-03-25 00:05:22,2.4030917e-06
2024-03-25 00:05:23,2.3722089e-06
2024-03-25 00:05:24,2.3940627e-06
2024-03-25 00:05:25,2.388262e-06
2024-03-25 00:05:26,2.4043527e-06
2024-03-25 00:05:27,2.3940752e-06
2024-03-25 00:05:28,2.3985772e-06
2024-03-25 00:05:29,2.3863577e-06
2024-03-25 00:05:30,2.4107965e-06
2024-03-25 00:05:31,2.395992e-06
2024-03-25 00:05:32,2.41463e-06
2024-03-25 00:05:33,2.3882872e-06
2024-03-25 00:05:34,2.35806e-06
2024-03-25 00:05:35,2.3985772e-06
2024-03-25 00:05:36,2.3998634e-06
2024-03-25 00:05:37,2.3849846e-06
2024-03-25 00:05:38,2.3734701e-06
2024-03-25 00:05:39,2.3811876e-06
2024-03-25 00:05:40,2.3767109e-06
2024-03-25 00:05:41,2.3786401e-06
2024-03-25 00:05:42,2.3831294e-06
2024-03-25 00:05:43,2.3799014e-06
2024-03-25 00:05:44,2.3837601e-06
2024-03-25 00:05:45,2.395349e-06
2024-03-25 00:05:46,2.3799264e-06
2024-03-25 00:05:47,2.3902164e-06
2024-03-25 00:05:48,2.379914e-06
2024-03-25 00:05:49,2.3946932e-06
2024-03-25 00:05:50,2.385702e-06
2024-03-25 00:05:51,2.392789e-06
2024-03-25 00:05:52,2.382474e-06
2024-03-25 00:05:53,2.3734826e-06
2024-03-25 00:05:54,2.3639814e-06
2024-03-25 00:05:55,2.3779971e-06
2024-03-25 00:05:56,2.3651219e-06
2024-03-25 00:05:57,2.362562e-06
2024-03-25 00:05:58,2.3979214e-06
2024-03-25 00:05:59,2.3915027e-06
2024-03-25 00:06:00,2.4127132e-06
2024-03-25 00:06:01,2.3670639e-06
2024-03-25 00:06:02,2.3715406e-06
2024-03-25 00:06:03,2.390847e-06
2024-03-25 00:06:04,2.3921332e-06
2024-03-25 00:06:05,2.3844284e-06
2024-03-25 00:06:06,2.3863452e-06
2024-03-25 00:06:07,2.3863577e-06
2024-03-25 00:06:08,2.3889177e-06
2024-03-25 00:06:09,2.3792707e-06
2024-03-25 00:06:10,2.3728394e-06
2024-03-25 00:06:11,2.3831294e-06
2024-03-25 00:06:12,2.3908597e-06
2024-03-25 00:06:13,2.4120827e-06
2024-03-25 00:06:14,2.390204e-06
2024-03-25 00:06:15,2.362562e-06
2024-03-25 00:06:16,2.3915027e-06
2024-03-25 00:06:17,2.3721964e-06
2024-03-25 00:06:18,2.3901914e-06
2024-03-25 00:06:19,2.382474e-06
2024-03-25 00:06:20,2.3779844e-06
2024-03-25 00:06:21,2.3998507e-06
2024-03-25 00:06:22,2.3792581e-06
2024-03-25 00:06:23,2.3670389e-06
2024-03-25 00:06:24,2.3914902e-06
2024-03-25 00:06:25,2.3779844e-06
2024-03-25 00:06:26,2.3882744e-06
2024-03-25 00:06:27,2.3934194e-06
2024-03-25 00:06:28,2.3831421e-06
2024-03-25 00:06:29,2.3779844e-06
2024-03-25 00:06:30,2.3914902e-06
2024-03-25 00:06:31,2.4037095e-06
2024-03-25 00:06:32,2.4088672e-06
2024-03-25 00:06:33,2.385059e-06
2024-03-25 00:06:34,2.377972e-06
2024-03-25 00:06:35,2.3985772e-06
2024-03-25 00:06:36,2.3869882e-06
2024-03-25 00:06:37,2.3972782e-06
2024-03-25 00:06:38,2.3947057e-06
2024-03-25 00:06:39,2.3940752e-06
2024-03-25 00:06:40,2.411427e-06
2024-03-25 00:06:41,2.3985644e-06
2024-03-25 00:06:42,2.406282e-06
2024-03-25 00:06:43,2.3824864e-06
2024-03-25 00:06:44,2.3940502e-06
2024-03-25 00:06:45,2.385059e-06
2024-03-25 00:06:46,2.3966477e-06
2024-03-25 00:06:47,2.3824864e-06
2024-03-25 00:06:48,2.3960047e-06
2024-03-25 00:06:49,2.3773414e-06
2024-03-25 00:06:50,2.401137e-06
2024-03-25 00:06:51,2.4037222e-06
2024-03-25 00:06:52,2.3895734e-06
2024-03-25 00:06:53,2.3882872e-06
2024-03-25 00:06:54,2.397934e-06
2024-03-25 00:06:55,2.3779835e-06
2024-03-25 00:06:56,2.3811876e-06
2024-03-25 00:06:57,2.3979214e-06
2024-03-25 00:06:58,2.4088545e-06
2024-03-25 00:06:59,2.3812001e-06
2024-03-25 00:07:00,2.401137e-06
2024-03-25 00:07:01,2.3805696e-06
2024-03-25 00:07:02,2.4101407e-06
2024-03-25 00:07:03,2.4050084e-06
2024-03-25 00:07:04,2.4159415e-06
2024-03-25 00:07:05,2.408842e-06
2024-03-25 00:07:06,2.3934322e-06
2024-03-25 00:07:07,2.3869882e-06
2024-03-25 00:07:08,2.3863577e-06
2024-03-25 00:07:09,2.390847e-06
2024-03-25 00:07:10,2.4198002e-06
2024-03-25 00:07:11,2.4075682e-06
2024-03-25 00:07:12,2.402436e-06
2024-03-25 00:07:13,2.407581e-06
2024-03-25 00:07:14,2.397909e-06
2024-03-25 00:07:15,2.3947184e-06
2024-03-25 00:07:16,2.3985772e-06
2024-03-25 00:07:17,2.4082115e-06
2024-03-25 00:07:18,2.3765833e-06
2024-03-25 00:07:19,2.401137e-06
2024-03-25 00:07:20,2.4024232e-06
2024-03-25 00:07:21,2.3850714e-06
2024-03-25 00:07:22,2.3863993e-06
2024-03-25 00:07:23,2.3940502e-06
2024-03-25 00:07:24,2.397291e-06
2024-03-25 00:07:25,2.3934194e-06
2024-03-25 00:07:26,2.3960047e-06
2024-03-25 00:07:27,2.4185015e-06
2024-03-25 00:07:28,2.3914902e-06
2024-03-25 00:07:29,2.4210613e-06
2024-03-25 00:07:30,2.431364e-06
2024-03-25 00:07:31,2.426219e-06
2024-03-25 00:07:32,2.4056515e-06
2024-03-25 00:07:33,2.3934322e-06
2024-03-25 00:07:34,2.4191572e-06
2024-03-25 00:07:35,2.3876314e-06
2024-03-25 00:07:36,2.4198002e-06
2024-03-25 00:07:37,2.4255758e-06
2024-03-25 00:07:38,2.395349e-06
2024-03-25 00:07:39,2.428161e-06
2024-03-25 00:07:40,2.4377953e-06
2024-03-25 00:07:41,2.4197877e-06
2024-03-25 00:07:42,2.4120577e-06
2024-03-25 00:07:43,2.4178582e-06
2024-03-25 00:07:44,2.406282e-06
2024-03-25 00:07:45,2.402487e-06
2024-03-25 00:07:46,2.416572e-06
2024-03-25 00:07:47,2.4390688e-06
2024-03-25 00:07:48,2.4332933e-06
2024-03-25 00:07:49,2.4397245e-06
2024-03-25 00:07:50,2.402436e-06
2024-03-25 00:07:51,2.432007e-06
2024-03-25 00:07:52,2.436509e-06
2024-03-25 00:07:53,2.4506705e-06
2024-03-25 00:07:54,2.4275178e-06
2024-03-25 00:07:55,2.418514e-06
2024-03-25 00:07:56,2.4198002e-06
2024-03-25 00:07:57,2.403079e-06
2024-03-25 00:07:58,2.423016e-06
2024-03-25 00:07:59,2.413718e-06
2024-03-25 00:08:00,2.4094852e-06
2024-03-25 00:08:01,2.4307208e-06
2024-03-25 00:08:02,2.4255758e-06
2024-03-25 00:08:03,2.4184887e-06
2024-03-25 00:08:04,2.4390815e-06
2024-03-25 00:08:05,2.4403805e-06
2024-03-25 00:08:06,2.4345795e-06
2024-03-25 00:08:07,2.4468118e-06
2024-03-25 00:08:08,2.4339492e-06
2024-03-25 00:08:09,2.4493716e-06
2024-03-25 00:08:10,2.4571018e-06
2024-03-25 00:08:11,2.428804e-06
2024-03-25 00:08:12,2.439712e-06
2024-03-25 00:08:13,2.458388e-06
2024-03-25 00:08:14,2.433306e-06
2024-03-25 00:08:15,2.4088672e-06
2024-03-25 00:08:16,2.4519568e-06
2024-03-25 00:08:17,2.432007e-06
2024-03-25 00:08:18,2.4397373e-06
2024-03-25 00:08:19,2.4345795e-06
2024-03-25 00:08:20,2.4243147e-06
2024-03-25 00:08:21,2.4354067e-06
2024-03-25 00:08:22,2.4590183e-06
2024-03-25 00:08:23,2.433306e-06
2024-03-25 00:08:24,2.4442265e-06
2024-03-25 00:08:25,2.4661056e-06
2024-03-25 00:08:26,2.4368069e-06
2024-03-25 00:08:27,2.4487283e-06
2024-03-25 00:08:28,2.4416668e-06
2024-03-25 00:08:29,2.431364e-06
2024-03-25 00:08:30,2.4590183e-06
2024-03-25 00:08:31,2.442297e-06
2024-03-25 00:08:32,2.4390815e-06
2024-03-25 00:08:33,2.437152e-06
2024-03-25 00:08:34,2.4448696e-06
2024-03-25 00:08:35,2.4429403e-06
2024-03-25 00:08:36,2.441654e-06
2024-03-25 00:08:37,2.4545293e-06
2024-03-25 00:08:38,2.4661056e-06
2024-03-25 00:08:39,2.4583753e-06
2024-03-25 00:08:40,2.4571018e-06
2024-03-25 00:08:41,2.453243e-06
2024-03-25 00:08:42,2.4397245e-06
2024-03-25 00:08:43,2.4757524e-06
2024-03-25 00:08:44,2.4493716e-06
2024-03-25 00:08:45,2.431364e-06
2024-03-25 00:08:46,2.4307335e-06
2024-03-25 00:08:47,2.447442e-06
2024-03-25 00:08:48,2.4403678e-06
2024-03-25 00:08:49,2.4661056e-06
2024-03-25 00:08:50,2.4442138e-06
2024-03-25 00:08:51,2.4558028e-06
2024-03-25 00:08:52,2.4558155e-06
2024-03-25 00:08:53,2.4751093e-06
2024-03-25 00:08:54,2.474466e-06
2024-03-25 00:08:55,2.452587e-06
2024-03-25 00:08:56,2.4435833e-06
2024-03-25 00:08:57,2.444857e-06
2024-03-25 00:08:58,2.4551596e-06
2024-03-25 00:08:59,2.4725114e-06
2024-03-25 00:09:00,2.4390943e-06
2024-03-25 00:09:01,2.4435833e-06
2024-03-25 00:09:02,2.4571018e-06
2024-03-25 00:09:03,2.4751093e-06
2024-03-25 00:09:04,2.4564458e-06
2024-03-25 00:09:05,2.4712251e-06
2024-03-25 00:09:06,2.457732e-06
2024-03-25 00:09:07,2.4480853e-06
2024-03-25 00:09:08,2.4660928e-06
2024-03-25 00:09:09,2.4622468e-06
2024-03-25 00:09:10,2.4731671e-06
2024-03-25 00:09:11,2.4596743e-06
2024-03-25 00:09:12,2.4776944e-06
2024-03-25 00:09:13,2.4558028e-06
2024-03-25 00:09:14,2.457089e-06
2024-03-25 00:09:15,2.4738104e-06
2024-03-25 00:09:16,2.47062e-06
2024-03-25 00:09:17,2.4647939e-06
2024-03-25 00:09:18,2.4654623e-06
2024-03-25 00:09:19,2.4648066e-06
2024-03-25 00:09:20,2.4596616e-06
2024-03-25 00:09:21,2.4661056e-06
2024-03-25 00:09:22,2.4750966e-06
2024-03-25 00:09:23,2.4596616e-06
2024-03-25 00:09:24,2.4821836e-06
2024-03-25 00:09:25,2.4538733e-06
2024-03-25 00:09:26,2.4538733e-06
2024-03-25 00:09:27,2.451509e-06
2024-03-25 00:09:28,2.4358658e-06
2024-03-25 00:09:29,2.4706073e-06
2024-03-25 00:09:30,2.4543094e-06
2024-03-25 00:09:31,2.453886e-06
2024-03-25 00:09:32,2.4660928e-06
2024-03-25 00:09:33,2.4815406e-06
2024-03-25 00:09:34,2.4757524e-06
2024-03-25 00:09:35,2.4545166e-06
2024-03-25 00:09:36,2.4770259e-06
2024-03-25 00:09:37,2.4474548e-06
2024-03-25 00:09:38,2.469321e-06
2024-03-25 00:09:39,2.4757524e-06
2024-03-25 00:09:40,2.4603173e-06
2024-03-25 00:09:41,2.4976187e-06
2024-03-25 00:09:42,2.4718809e-06
2024-03-25 00:09:43,2.4667359e-06
2024-03-25 00:09:44,2.478968e-06
2024-03-25 00:09:45,2.452587e-06
2024-03-25 00:09:46,2.4828269e-06
2024-03-25 00:09:47,2.4873286e-06
2024-03-25 00:09:48,2.484113e-06
2024-03-25 00:09:49,2.4718936e-06
2024-03-25 00:09:50,2.4873286e-06
2024-03-25 00:09:51,2.452587e-06
2024-03-25 00:09:52,2.5040372e-06
2024-03-25 00:09:53,2.4841004e-06
2024-03-25 00:09:54,2.4995354e-06
2024-03-25 00:09:55,2.4886021e-06
2024-03-25 00:09:56,2.485374e-06
2024-03-25 00:09:57,2.4854119e-06
2024-03-25 00:09:58,2.4821836e-06
2024-03-25 00:09:59,2.486055e-06
2024-03-25 00:10:00,2.468678e-06
2024-03-25 00:10:01,2.4783121e-06
2024-03-25 00:10:02,2.4931169e-06
2024-03-25 00:10:03,2.502108e-06
2024-03-25 00:10:04,2.5021332e-06
2024-03-25 00:10:05,2.4834699e-06
2024-03-25 00:10:06,2.4860296e-06
2024-03-25 00:10:07,2.487316e-06
2024-03-25 00:10:08,2.5014647e-06
2024-03-25 00:10:09,2.5207585e-06
2024-03-25 00:10:10,2.5020952e-06
2024-03-25 00:10:11,2.4744534e-06
2024-03-25 00:10:12,2.5091822e-06
2024-03-25 00:10:13,2.4911874e-06
2024-03-25 00:10:14,2.4828014e-06
2024-03-25 00:10:15,2.5046804e-06
2024-03-25 00:10:16,2.4905316e-06
2024-03-25 00:10:17,2.5046804e-06
2024-03-25 00:10:18,2.4892454e-06
2024-03-25 00:10:19,2.4995354e-06
2024-03-25 00:10:20,2.5008217e-06
2024-03-25 00:10:21,2.512398e-06
2024-03-25 00:10:22,2.4860424e-06
2024-03-25 00:10:23,2.4886021e-06
2024-03-25 00:10:24,2.4969756e-06
2024-03-25 00:10:25,2.4860296e-06
2024-03-25 00:10:26,2.4963324e-06
2024-03-25 00:10:27,2.4705946e-06
2024-03-25 00:10:28,2.49e-06
2024-03-25 00:10:29,2.497606e-06
2024-03-25 00:10:30,2.4860424e-06
2024-03-25 00:10:31,2.4943904e-06
2024-03-25 00:10:32,2.4886149e-06
2024-03-25 00:10:33,2.479611e-06
2024-03-25 00:10:34,2.4963197e-06
2024-03-25 00:10:35,2.5046804e-06
2024-03-25 00:10:36,2.4950334e-06
2024-03-25 00:10:37,2.5001784e-06
2024-03-25 00:10:38,2.495664e-06
2024-03-25 00:10:39,2.4977012e-06
2024-03-25 00:10:40,2.4873286e-06
