time,Long_Channel_Flux
2024-03-22 00:04:58,2.8647532e-06
2024-03-22 00:04:59,2.8576658e-06
2024-03-22 00:05:00,2.8557365e-06
2024-03-22 00:05:01,2.8608686e-06
2024-03-22 00:05:02,2.8563666e-06
2024-03-22 00:05:03,2.8615245e-06
2024-03-22 00:05:04,2.874387e-06
2024-03-22 00:05:05,2.8647403e-06
2024-03-22 00:05:06,2.8550935e-06
2024-03-22 00:05:07,2.874374e-06
2024-03-22 00:05:08,2.858309e-06
2024-03-22 00:05:09,2.8872496e-06
2024-03-22 00:05:10,2.868612e-06
2024-03-22 00:05:11,2.868599e-06
2024-03-22 00:05:12,2.8718275e-06
2024-03-22 00:05:13,2.879532e-06
2024-03-22 00:05:14,2.8698853e-06
2024-03-22 00:05:15,2.879532e-06
2024-03-22 00:05:16,2.8833908e-06
2024-03-22 00:05:17,2.8769596e-06
2024-03-22 00:05:18,2.8808183e-06
2024-03-22 00:05:19,2.8776158e-06
2024-03-22 00:05:20,2.8833908e-06
2024-03-22 00:05:21,2.8833908e-06
2024-03-22 00:05:22,2.8763163e-06
2024-03-22 00:05:23,2.8917643e-06
2024-03-22 00:05:24,2.88532e-06
2024-03-22 00:05:25,2.8840338e-06
2024-03-22 00:05:26,2.8936809e-06
2024-03-22 00:05:27,2.8840338e-06
2024-03-22 00:05:28,2.8994948e-06
2024-03-22 00:05:29,2.884703e-06
2024-03-22 00:05:30,2.8814745e-06
2024-03-22 00:05:31,2.8930376e-06
2024-03-22 00:05:32,2.8936677e-06
2024-03-22 00:05:33,2.8814613e-06
2024-03-22 00:05:34,2.9059001e-06
2024-03-22 00:05:35,2.909759e-06
2024-03-22 00:05:36,2.8891789e-06
2024-03-22 00:05:37,2.9033536e-06
2024-03-22 00:05:38,2.8923946e-06
2024-03-22 00:05:39,2.9078294e-06
2024-03-22 00:05:40,2.9014113e-06
2024-03-22 00:05:41,2.9174894e-06
2024-03-22 00:05:42,2.9013981e-06
2024-03-22 00:05:43,2.9123573e-06
2024-03-22 00:05:44,2.8975394e-06
2024-03-22 00:05:45,2.9258629e-06
2024-03-22 00:05:46,2.910402e-06
2024-03-22 00:05:47,2.914904e-06
2024-03-22 00:05:48,2.895623e-06
2024-03-22 00:05:49,2.9071864e-06
2024-03-22 00:05:50,2.914904e-06
2024-03-22 00:05:51,2.905257e-06
2024-03-22 00:05:52,2.914904e-06
2024-03-22 00:05:53,2.9078294e-06
2024-03-22 00:05:54,2.900112e-06
2024-03-22 00:05:55,2.9033276e-06
2024-03-22 00:05:56,2.9162031e-06
2024-03-22 00:05:57,2.9033406e-06
2024-03-22 00:05:58,2.9091289e-06
2024-03-22 00:05:59,2.9245507e-06
2024-03-22 00:06:00,2.925837e-06
2024-03-22 00:06:01,2.9091289e-06
2024-03-22 00:06:02,2.8969223e-06
2024-03-22 00:06:03,2.8968834e-06
2024-03-22 00:06:04,2.90527e-06
2024-03-22 00:06:05,2.90527e-06
2024-03-22 00:06:06,2.9181194e-06
2024-03-22 00:06:07,2.9078556e-06
2024-03-22 00:06:08,2.9046269e-06
2024-03-22 00:06:09,2.9149169e-06
2024-03-22 00:06:10,2.9117011e-06
2024-03-22 00:06:11,2.9026844e-06
2024-03-22 00:06:12,2.9129744e-06
2024-03-22 00:06:13,2.914904e-06
2024-03-22 00:06:14,2.89498e-06
2024-03-22 00:06:15,2.915547e-06
2024-03-22 00:06:16,2.9116882e-06
2024-03-22 00:06:17,2.8943239e-06
2024-03-22 00:06:18,2.9084727e-06
2024-03-22 00:06:19,2.900112e-06
2024-03-22 00:06:20,2.9129744e-06
2024-03-22 00:06:21,2.905926e-06
2024-03-22 00:06:22,2.930982e-06
2024-03-22 00:06:23,2.9097719e-06
2024-03-22 00:06:24,2.9091157e-06
2024-03-22 00:06:25,2.9007551e-06
2024-03-22 00:06:26,2.91556e-06
2024-03-22 00:06:27,2.9071994e-06
2024-03-22 00:06:28,2.90527e-06
2024-03-22 00:06:29,2.8994689e-06
2024-03-22 00:06:30,2.8968964e-06
2024-03-22 00:06:31,2.89498e-06
2024-03-22 00:06:32,2.915573e-06
2024-03-22 00:06:33,2.894967e-06
2024-03-22 00:06:34,2.9129874e-06
2024-03-22 00:06:35,2.8853333e-06
2024-03-22 00:06:36,2.8994689e-06
2024-03-22 00:06:37,2.9123314e-06
2024-03-22 00:06:38,2.8808183e-06
2024-03-22 00:06:39,2.900112e-06
2024-03-22 00:06:40,2.8808442e-06
2024-03-22 00:06:41,2.8930376e-06
2024-03-22 00:06:42,2.8814613e-06
2024-03-22 00:06:43,2.894967e-06
2024-03-22 00:06:44,2.9091157e-06
2024-03-22 00:06:45,2.88532e-06
2024-03-22 00:06:46,2.8975394e-06
2024-03-22 00:06:47,2.89498e-06
2024-03-22 00:06:48,2.9136177e-06
2024-03-22 00:06:49,2.9020543e-06
2024-03-22 00:06:50,2.8834038e-06
2024-03-22 00:06:51,2.8924205e-06
2024-03-22 00:06:52,2.8878926e-06
2024-03-22 00:06:53,2.8866195e-06
2024-03-22 00:06:54,2.88469e-06
2024-03-22 00:06:55,2.8821175e-06
2024-03-22 00:06:56,2.889822e-06
2024-03-22 00:06:57,2.8827346e-06
2024-03-22 00:06:58,2.8962531e-06
2024-03-22 00:06:59,2.89498e-06
2024-03-22 00:07:00,2.8840338e-06
2024-03-22 00:07:01,2.8911213e-06
2024-03-22 00:07:02,2.8866064e-06
2024-03-22 00:07:03,2.889822e-06
2024-03-22 00:07:04,2.8956101e-06
2024-03-22 00:07:05,2.863454e-06
2024-03-22 00:07:06,2.88469e-06
2024-03-22 00:07:07,2.8879056e-06
2024-03-22 00:07:08,2.8731138e-06
2024-03-22 00:07:09,2.8853333e-06
2024-03-22 00:07:10,2.8595953e-06
2024-03-22 00:07:11,2.8834038e-06
2024-03-22 00:07:12,2.8827476e-06
2024-03-22 00:07:13,2.8731138e-06
2024-03-22 00:07:14,2.8827608e-06
2024-03-22 00:07:15,2.8563798e-06
2024-03-22 00:07:16,2.879532e-06
2024-03-22 00:07:17,2.8872626e-06
2024-03-22 00:07:18,2.853164e-06
2024-03-22 00:07:19,2.8595953e-06
2024-03-22 00:07:20,2.8872626e-06
2024-03-22 00:07:21,2.8763163e-06
2024-03-22 00:07:22,2.8666695e-06
2024-03-22 00:07:23,2.8653963e-06
2024-03-22 00:07:24,2.858309e-06
2024-03-22 00:07:25,2.8666825e-06
2024-03-22 00:07:26,2.8744e-06
2024-03-22 00:07:27,2.8731138e-06
2024-03-22 00:07:28,2.8660265e-06
2024-03-22 00:07:29,2.8602515e-06
2024-03-22 00:07:30,2.8698853e-06
2024-03-22 00:07:31,2.868599e-06
2024-03-22 00:07:32,2.8595953e-06
2024-03-22 00:07:33,2.8666695e-06
2024-03-22 00:07:34,2.8744e-06
2024-03-22 00:07:35,2.8493182e-06
2024-03-22 00:07:36,2.8724837e-06
2024-03-22 00:07:37,2.869255e-06
2024-03-22 00:07:38,2.864097e-06
2024-03-22 00:07:39,2.869268e-06
2024-03-22 00:07:40,2.8698853e-06
2024-03-22 00:07:41,2.858952e-06
2024-03-22 00:07:42,2.8763295e-06
2024-03-22 00:07:43,2.8576528e-06
2024-03-22 00:07:44,2.8557365e-06
2024-03-22 00:07:45,2.8653833e-06
2024-03-22 00:07:46,2.852521e-06
2024-03-22 00:07:47,2.8621937e-06
2024-03-22 00:07:48,2.8666695e-06
2024-03-22 00:07:49,2.8615377e-06
2024-03-22 00:07:50,2.858309e-06
2024-03-22 00:07:51,2.8518778e-06
2024-03-22 00:07:52,2.8718146e-06
2024-03-22 00:07:53,2.8518907e-06
2024-03-22 00:07:54,2.8493052e-06
2024-03-22 00:07:55,2.853177e-06
2024-03-22 00:07:56,2.880175e-06
2024-03-22 00:07:57,2.842887e-06
2024-03-22 00:07:58,2.8454335e-06
2024-03-22 00:07:59,2.848032e-06
2024-03-22 00:08:00,2.847389e-06
2024-03-22 00:08:01,2.8608815e-06
2024-03-22 00:08:02,2.8538202e-06
2024-03-22 00:08:03,2.8570228e-06
2024-03-22 00:08:04,2.852521e-06
2024-03-22 00:08:05,2.8557365e-06
2024-03-22 00:08:06,2.868599e-06
2024-03-22 00:08:07,2.8705283e-06
2024-03-22 00:08:08,2.868612e-06
2024-03-22 00:08:09,2.8551065e-06
2024-03-22 00:08:10,2.8512347e-06
2024-03-22 00:08:11,2.8621678e-06
2024-03-22 00:08:12,2.853151e-06
2024-03-22 00:08:13,2.869255e-06
2024-03-22 00:08:14,2.8557365e-06
2024-03-22 00:08:15,2.8563798e-06
2024-03-22 00:08:16,2.8608815e-06
2024-03-22 00:08:17,2.8608815e-06
2024-03-22 00:08:18,2.8570357e-06
2024-03-22 00:08:19,2.863454e-06
2024-03-22 00:08:20,2.8512347e-06
2024-03-22 00:08:21,2.8621678e-06
2024-03-22 00:08:22,2.8518778e-06
2024-03-22 00:08:23,2.864097e-06
2024-03-22 00:08:24,2.863467e-06
2024-03-22 00:08:25,2.8731008e-06
2024-03-22 00:08:26,2.8512347e-06
2024-03-22 00:08:27,2.8595953e-06
2024-03-22 00:08:28,2.879532e-06
2024-03-22 00:08:29,2.8602515e-06
2024-03-22 00:08:30,2.873757e-06
2024-03-22 00:08:31,2.8499614e-06
2024-03-22 00:08:32,2.879545e-06
2024-03-22 00:08:33,2.8435172e-06
2024-03-22 00:08:34,2.8731008e-06
2024-03-22 00:08:35,2.8518778e-06
2024-03-22 00:08:36,2.8602515e-06
2024-03-22 00:08:37,2.8608945e-06
2024-03-22 00:08:38,2.8718275e-06
2024-03-22 00:08:39,2.8666825e-06
2024-03-22 00:08:40,2.8589652e-06
2024-03-22 00:08:41,2.8615377e-06
2024-03-22 00:08:42,2.884677e-06
2024-03-22 00:08:43,2.8608945e-06
2024-03-22 00:08:44,2.8563798e-06
2024-03-22 00:08:45,2.8666825e-06
2024-03-22 00:08:46,2.8705153e-06
2024-03-22 00:08:47,2.8673257e-06
2024-03-22 00:08:48,2.8589652e-06
2024-03-22 00:08:49,2.8731267e-06
2024-03-22 00:08:50,2.8512347e-06
2024-03-22 00:08:51,2.8551065e-06
2024-03-22 00:08:52,2.8538072e-06
2024-03-22 00:08:53,2.8621678e-06
2024-03-22 00:08:54,2.8544632e-06
2024-03-22 00:08:55,2.8660395e-06
2024-03-22 00:08:56,2.8595953e-06
2024-03-22 00:08:57,2.847402e-06
2024-03-22 00:08:58,2.8827476e-06
2024-03-22 00:08:59,2.853177e-06
2024-03-22 00:09:00,2.8608815e-06
2024-03-22 00:09:01,2.8705283e-06
2024-03-22 00:09:02,2.8621678e-06
2024-03-22 00:09:03,2.8544632e-06
2024-03-22 00:09:04,2.8673257e-06
2024-03-22 00:09:05,2.8551065e-06
2024-03-22 00:09:06,2.858309e-06
2024-03-22 00:09:07,2.8460897e-06
2024-03-22 00:09:08,2.8621807e-06
2024-03-22 00:09:09,2.8499614e-06
2024-03-22 00:09:10,2.8570228e-06
2024-03-22 00:09:11,2.8505915e-06
2024-03-22 00:09:12,2.8518778e-06
2024-03-22 00:09:13,2.8518907e-06
2024-03-22 00:09:14,2.8435302e-06
2024-03-22 00:09:15,2.8506045e-06
2024-03-22 00:09:16,2.8608945e-06
2024-03-22 00:09:17,2.8551065e-06
2024-03-22 00:09:18,2.8505915e-06
2024-03-22 00:09:19,2.8409447e-06
2024-03-22 00:09:20,2.852547e-06
2024-03-22 00:09:21,2.8679558e-06
2024-03-22 00:09:22,2.8467327e-06
2024-03-22 00:09:23,2.8242364e-06
2024-03-22 00:09:24,2.8486622e-06
2024-03-22 00:09:25,2.8435172e-06
2024-03-22 00:09:26,2.8512477e-06
2024-03-22 00:09:27,2.8596082e-06
2024-03-22 00:09:28,2.836456e-06
2024-03-22 00:09:29,2.8351826e-06
2024-03-22 00:09:30,2.8518907e-06
2024-03-22 00:09:31,2.8287513e-06
2024-03-22 00:09:32,2.8415877e-06
2024-03-22 00:09:33,2.8338834e-06
2024-03-22 00:09:34,2.8409577e-06
2024-03-22 00:09:35,2.8441732e-06
2024-03-22 00:09:36,2.8589652e-06
2024-03-22 00:09:37,2.8332272e-06
2024-03-22 00:09:38,2.8242364e-06
2024-03-22 00:09:39,2.8454724e-06
2024-03-22 00:09:40,2.8377551e-06
2024-03-22 00:09:41,2.8557495e-06
2024-03-22 00:09:42,2.8338834e-06
2024-03-22 00:09:43,2.836456e-06
2024-03-22 00:09:44,2.8345135e-06
2024-03-22 00:09:45,2.8441732e-06
2024-03-22 00:09:46,2.8441602e-06
2024-03-22 00:09:47,2.842244e-06
2024-03-22 00:09:48,2.836443e-06
2024-03-22 00:09:49,2.8325971e-06
2024-03-22 00:09:50,2.8377551e-06
2024-03-22 00:09:51,2.8351437e-06
2024-03-22 00:09:52,2.8364689e-06
2024-03-22 00:09:53,2.8242234e-06
2024-03-22 00:09:54,2.8351697e-06
2024-03-22 00:09:55,2.842257e-06
2024-03-22 00:09:56,2.8274392e-06
2024-03-22 00:09:57,2.8351567e-06
2024-03-22 00:09:58,2.8280951e-06
2024-03-22 00:09:59,2.8242364e-06
2024-03-22 00:10:00,2.831954e-06
2024-03-22 00:10:01,2.8293814e-06
2024-03-22 00:10:02,2.828108e-06
2024-03-22 00:10:03,2.8145766e-06
2024-03-22 00:10:04,2.8235804e-06
2024-03-22 00:10:05,2.8242234e-06
2024-03-22 00:10:06,2.8364689e-06
2024-03-22 00:10:07,2.831311e-06
2024-03-22 00:10:08,2.811374e-06
2024-03-22 00:10:09,2.8191043e-06
2024-03-22 00:10:10,2.831941e-06
2024-03-22 00:10:11,2.8345135e-06
2024-03-22 00:10:12,2.810718e-06
2024-03-22 00:10:13,2.8274521e-06
2024-03-22 00:10:14,2.831941e-06
2024-03-22 00:10:15,2.8229501e-06
2024-03-22 00:10:16,2.8229372e-06
2024-03-22 00:10:17,2.8242364e-06
2024-03-22 00:10:18,2.8248796e-06
2024-03-22 00:10:19,2.8132904e-06
2024-03-22 00:10:20,2.8255226e-06
2024-03-22 00:10:21,2.8075153e-06
2024-03-22 00:10:22,2.8210209e-06
2024-03-22 00:10:23,2.821008e-06
2024-03-22 00:10:24,2.831298e-06
2024-03-22 00:10:25,2.831311e-06
2024-03-22 00:10:26,2.8177922e-06
2024-03-22 00:10:27,2.8075153e-06
2024-03-22 00:10:28,2.836443e-06
2024-03-22 00:10:29,2.8345135e-06
2024-03-22 00:10:30,2.8242364e-06
2024-03-22 00:10:31,2.8197476e-06
2024-03-22 00:10:32,2.827465e-06
2024-03-22 00:10:33,2.8255226e-06
2024-03-22 00:10:34,2.8280822e-06
2024-03-22 00:10:35,2.8152328e-06
2024-03-22 00:10:36,2.8075153e-06
2024-03-22 00:10:37,2.8358127e-06
2024-03-22 00:10:38,2.821651e-06
2024-03-22 00:10:39,2.8235804e-06
2024-03-22 00:10:40,2.8235804e-06
2024-03-22 00:10:41,2.8133034e-06
